action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
play_trumpet,10,video\play_trumpet\play_trumpet_010.jpg,video\play_trumpet\play_trumpet_010.jpg,default,1. yes 2. visible 3. female 4. child 5. Southeast-asian,yes,visible,female,child,southeast-asian
play_trumpet,11,video\play_trumpet\play_trumpet_011.jpg,video\play_trumpet\play_trumpet_011.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
play_trumpet,12,video\play_trumpet\play_trumpet_012.jpg,video\play_trumpet\play_trumpet_012.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
play_trumpet,13,video\play_trumpet\play_trumpet_013.jpg,video\play_trumpet\play_trumpet_013.jpg,default,1. yes 2. visible 3. male 4. senior 5. Latino,yes,visible,male,senior,latino
play_trumpet,14,video\play_trumpet\play_trumpet_014.jpg,video\play_trumpet\play_trumpet_014.jpg,default,1. no 2. visible 3. male 4. teenager 5. White,no,visible,male,teenager,white
play_trumpet,15,video\play_trumpet\play_trumpet_015.jpg,video\play_trumpet\play_trumpet_015.jpg,default,1. yes 2. visible 3. male 4. adult 5. Latino,yes,visible,male,adult,latino
play_trumpet,16,video\play_trumpet\play_trumpet_016.jpg,video\play_trumpet\play_trumpet_016.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Black,yes,visible,male,middle-aged,black
play_trumpet,17,video\play_trumpet\play_trumpet_017.jpg,video\play_trumpet\play_trumpet_017.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_trumpet,18,video\play_trumpet\play_trumpet_018.jpg,video\play_trumpet\play_trumpet_018.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_trumpet,19,video\play_trumpet\play_trumpet_019.jpg,video\play_trumpet\play_trumpet_019.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
play_ukulele,0,video\play_ukulele\play_ukulele_000.jpg,video\play_ukulele\play_ukulele_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_ukulele,1,video\play_ukulele\play_ukulele_001.jpg,video\play_ukulele\play_ukulele_001.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_ukulele,2,video\play_ukulele\play_ukulele_002.jpg,video\play_ukulele\play_ukulele_002.jpg,default,1. yes 2. visible 3. female 4. teenager 5. east-asian,yes,visible,female,teenager,east-asian
play_ukulele,3,video\play_ukulele\play_ukulele_003.jpg,video\play_ukulele\play_ukulele_003.jpg,default,1. yes 2. visible 3. male 4. teenager 5. east-asian,yes,visible,male,teenager,east-asian
play_ukulele,4,video\play_ukulele\play_ukulele_004.jpg,video\play_ukulele\play_ukulele_004.jpg,default,1. yes 2. visible 3. female 4. child 5. Southeast-asian,yes,visible,female,child,southeast-asian
play_ukulele,5,video\play_ukulele\play_ukulele_005.jpg,video\play_ukulele\play_ukulele_005.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_ukulele,6,video\play_ukulele\play_ukulele_006.jpg,video\play_ukulele\play_ukulele_006.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
play_ukulele,7,video\play_ukulele\play_ukulele_007.jpg,video\play_ukulele\play_ukulele_007.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Latino,yes,visible,female,teenager,latino
play_ukulele,8,video\play_ukulele\play_ukulele_008.jpg,video\play_ukulele\play_ukulele_008.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
play_ukulele,9,video\play_ukulele\play_ukulele_009.jpg,video\play_ukulele\play_ukulele_009.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_ukulele,10,video\play_ukulele\play_ukulele_010.jpg,video\play_ukulele\play_ukulele_010.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_ukulele,11,video\play_ukulele\play_ukulele_011.jpg,video\play_ukulele\play_ukulele_011.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_ukulele,12,video\play_ukulele\play_ukulele_012.jpg,video\play_ukulele\play_ukulele_012.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_ukulele,13,video\play_ukulele\play_ukulele_013.jpg,video\play_ukulele\play_ukulele_013.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_ukulele,14,video\play_ukulele\play_ukulele_014.jpg,video\play_ukulele\play_ukulele_014.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
play_ukulele,15,video\play_ukulele\play_ukulele_015.jpg,video\play_ukulele\play_ukulele_015.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_ukulele,16,video\play_ukulele\play_ukulele_016.jpg,video\play_ukulele\play_ukulele_016.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
play_ukulele,17,video\play_ukulele\play_ukulele_017.jpg,video\play_ukulele\play_ukulele_017.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
play_ukulele,18,video\play_ukulele\play_ukulele_018.jpg,video\play_ukulele\play_ukulele_018.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_ukulele,19,video\play_ukulele\play_ukulele_019.jpg,video\play_ukulele\play_ukulele_019.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_viola,0,video\play_viola\play_viola_000.jpg,video\play_viola\play_viola_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
play_viola,1,video\play_viola\play_viola_001.jpg,video\play_viola\play_viola_001.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. White,yes,visible,female,middle-aged,white
play_viola,2,video\play_viola\play_viola_002.jpg,video\play_viola\play_viola_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_viola,3,video\play_viola\play_viola_003.jpg,video\play_viola\play_viola_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
play_viola,4,video\play_viola\play_viola_004.jpg,video\play_viola\play_viola_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. east-asian,yes,visible,male,adult,east-asian
play_viola,5,video\play_viola\play_viola_005.jpg,video\play_viola\play_viola_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_viola,6,video\play_viola\play_viola_006.jpg,video\play_viola\play_viola_006.jpg,default,1. yes 2. visible 3. female 4. teenager 5. east-asian,yes,visible,female,teenager,east-asian
play_viola,7,video\play_viola\play_viola_007.jpg,video\play_viola\play_viola_007.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_viola,8,video\play_viola\play_viola_008.jpg,video\play_viola\play_viola_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. Latino,yes,visible,female,adult,latino
play_viola,9,video\play_viola\play_viola_009.jpg,video\play_viola\play_viola_009.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_viola,10,video\play_viola\play_viola_010.jpg,video\play_viola\play_viola_010.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
play_viola,11,video\play_viola\play_viola_011.jpg,video\play_viola\play_viola_011.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_viola,12,video\play_viola\play_viola_012.jpg,video\play_viola\play_viola_012.jpg,default,no,ERROR,ERROR,ERROR,ERROR,ERROR
play_viola,13,video\play_viola\play_viola_013.jpg,video\play_viola\play_viola_013.jpg,default,1. yes 2. visible 3. female 4. teenager 5. east-asian,yes,visible,female,teenager,east-asian
play_viola,14,video\play_viola\play_viola_014.jpg,video\play_viola\play_viola_014.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_viola,15,video\play_viola\play_viola_015.jpg,video\play_viola\play_viola_015.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_viola,16,video\play_viola\play_viola_016.jpg,video\play_viola\play_viola_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
play_viola,17,video\play_viola\play_viola_017.jpg,video\play_viola\play_viola_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. east-asian,yes,visible,male,adult,east-asian
play_viola,18,video\play_viola\play_viola_018.jpg,video\play_viola\play_viola_018.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_viola,19,video\play_viola\play_viola_019.jpg,video\play_viola\play_viola_019.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Black,yes,visible,male,teenager,black
play_violin,0,video\play_violin\play_violin_000.jpg,video\play_violin\play_violin_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_violin,1,video\play_violin\play_violin_001.jpg,video\play_violin\play_violin_001.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_violin,2,video\play_violin\play_violin_002.jpg,video\play_violin\play_violin_002.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_violin,3,video\play_violin\play_violin_003.jpg,video\play_violin\play_violin_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_violin,4,video\play_violin\play_violin_004.jpg,video\play_violin\play_violin_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. east-asian,yes,visible,male,adult,east-asian
play_violin,5,video\play_violin\play_violin_005.jpg,video\play_violin\play_violin_005.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
play_violin,6,video\play_violin\play_violin_006.jpg,video\play_violin\play_violin_006.jpg,default,1. yes 2. visible 3. female 4. teenager 5. Southeast-asian,yes,visible,female,teenager,southeast-asian
play_violin,7,video\play_violin\play_violin_007.jpg,video\play_violin\play_violin_007.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
play_violin,8,video\play_violin\play_violin_008.jpg,video\play_violin\play_violin_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_violin,9,video\play_violin\play_violin_009.jpg,video\play_violin\play_violin_009.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_violin,10,video\play_violin\play_violin_010.jpg,video\play_violin\play_violin_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
play_violin,11,video\play_violin\play_violin_011.jpg,video\play_violin\play_violin_011.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_violin,12,video\play_violin\play_violin_012.jpg,video\play_violin\play_violin_012.jpg,default,1. no 2. not-visible 3. female 4. adult 5. White,no,not-visible,female,adult,white
play_violin,13,video\play_violin\play_violin_013.jpg,video\play_violin\play_violin_013.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_violin,14,video\play_violin\play_violin_014.jpg,video\play_violin\play_violin_014.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_violin,15,video\play_violin\play_violin_015.jpg,video\play_violin\play_violin_015.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
play_violin,16,video\play_violin\play_violin_016.jpg,video\play_violin\play_violin_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. east-asian,yes,visible,male,adult,east-asian
play_violin,17,video\play_violin\play_violin_017.jpg,video\play_violin\play_violin_017.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
play_violin,18,video\play_violin\play_violin_018.jpg,video\play_violin\play_violin_018.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_violin,19,video\play_violin\play_violin_019.jpg,video\play_violin\play_violin_019.jpg,default,1. yes 2. visible 3. female 4. child 5. White,yes,visible,female,child,white
play_xylophone,0,video\play_xylophone\play_xylophone_000.jpg,video\play_xylophone\play_xylophone_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_xylophone,1,video\play_xylophone\play_xylophone_001.jpg,video\play_xylophone\play_xylophone_001.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
play_xylophone,2,video\play_xylophone\play_xylophone_002.jpg,video\play_xylophone\play_xylophone_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
play_xylophone,3,video\play_xylophone\play_xylophone_003.jpg,video\play_xylophone\play_xylophone_003.jpg,default,1. yes 2. visible 3. female 4. teenager 5. east-asian,yes,visible,female,teenager,east-asian
play_xylophone,4,video\play_xylophone\play_xylophone_004.jpg,video\play_xylophone\play_xylophone_004.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_xylophone,5,video\play_xylophone\play_xylophone_005.jpg,video\play_xylophone\play_xylophone_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
play_xylophone,6,video\play_xylophone\play_xylophone_006.jpg,video\play_xylophone\play_xylophone_006.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_xylophone,7,video\play_xylophone\play_xylophone_007.jpg,video\play_xylophone\play_xylophone_007.jpg,default,no,ERROR,ERROR,ERROR,ERROR,ERROR
play_xylophone,8,video\play_xylophone\play_xylophone_008.jpg,video\play_xylophone\play_xylophone_008.jpg,default,1. yes 2. not-visible 3. female 4. child 5. Southeast-asian,yes,not-visible,female,child,southeast-asian
play_xylophone,9,video\play_xylophone\play_xylophone_009.jpg,video\play_xylophone\play_xylophone_009.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_xylophone,10,video\play_xylophone\play_xylophone_010.jpg,video\play_xylophone\play_xylophone_010.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
play_xylophone,11,video\play_xylophone\play_xylophone_011.jpg,video\play_xylophone\play_xylophone_011.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_xylophone,12,video\play_xylophone\play_xylophone_012.jpg,video\play_xylophone\play_xylophone_012.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
play_xylophone,13,video\play_xylophone\play_xylophone_013.jpg,video\play_xylophone\play_xylophone_013.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_xylophone,14,video\play_xylophone\play_xylophone_014.jpg,video\play_xylophone\play_xylophone_014.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_xylophone,15,video\play_xylophone\play_xylophone_015.jpg,video\play_xylophone\play_xylophone_015.jpg,default,1. no 2. visible 3. male 4. middle-aged 5. White,no,visible,male,middle-aged,white
play_xylophone,16,video\play_xylophone\play_xylophone_016.jpg,video\play_xylophone\play_xylophone_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_xylophone,17,video\play_xylophone\play_xylophone_017.jpg,video\play_xylophone\play_xylophone_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_xylophone,18,video\play_xylophone\play_xylophone_018.jpg,video\play_xylophone\play_xylophone_018.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
play_xylophone,19,video\play_xylophone\play_xylophone_019.jpg,video\play_xylophone\play_xylophone_019.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_yangqin,0,video\play_yangqin\play_yangqin_000.jpg,video\play_yangqin\play_yangqin_000.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,1,video\play_yangqin\play_yangqin_001.jpg,video\play_yangqin\play_yangqin_001.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. east-asian,yes,visible,male,middle-aged,east-asian
play_yangqin,2,video\play_yangqin\play_yangqin_002.jpg,video\play_yangqin\play_yangqin_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,3,video\play_yangqin\play_yangqin_003.jpg,video\play_yangqin\play_yangqin_003.jpg,default,1. yes 2. visible 3. female 4. child 5. east-asian,yes,visible,female,child,east-asian
play_yangqin,4,video\play_yangqin\play_yangqin_004.jpg,video\play_yangqin\play_yangqin_004.jpg,default,1. yes 2. visible 3. female 4. teenager 5. east-asian,yes,visible,female,teenager,east-asian
play_yangqin,5,video\play_yangqin\play_yangqin_005.jpg,video\play_yangqin\play_yangqin_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. east-asian,yes,visible,male,adult,east-asian
play_yangqin,6,video\play_yangqin\play_yangqin_006.jpg,video\play_yangqin\play_yangqin_006.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,7,video\play_yangqin\play_yangqin_007.jpg,video\play_yangqin\play_yangqin_007.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,8,video\play_yangqin\play_yangqin_008.jpg,video\play_yangqin\play_yangqin_008.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,9,video\play_yangqin\play_yangqin_009.jpg,video\play_yangqin\play_yangqin_009.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. east-asian,yes,visible,male,middle-aged,east-asian
play_yangqin,10,video\play_yangqin\play_yangqin_010.jpg,video\play_yangqin\play_yangqin_010.jpg,default,no,ERROR,ERROR,ERROR,ERROR,ERROR
play_yangqin,11,video\play_yangqin\play_yangqin_011.jpg,video\play_yangqin\play_yangqin_011.jpg,default,1. yes 2. visible 3. male 4. senior 5. east-asian,yes,visible,male,senior,east-asian
play_yangqin,12,video\play_yangqin\play_yangqin_012.jpg,video\play_yangqin\play_yangqin_012.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,13,video\play_yangqin\play_yangqin_013.jpg,video\play_yangqin\play_yangqin_013.jpg,default,1. yes 2. visible 3. female 4. child 5. east-asian,yes,visible,female,child,east-asian
play_yangqin,14,video\play_yangqin\play_yangqin_014.jpg,video\play_yangqin\play_yangqin_014.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
play_yangqin,15,video\play_yangqin\play_yangqin_015.jpg,video\play_yangqin\play_yangqin_015.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
play_yangqin,16,video\play_yangqin\play_yangqin_016.jpg,video\play_yangqin\play_yangqin_016.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,17,video\play_yangqin\play_yangqin_017.jpg,video\play_yangqin\play_yangqin_017.jpg,default,1. yes 2. visible 3. female 4. child 5. east-asian,yes,visible,female,child,east-asian
play_yangqin,18,video\play_yangqin\play_yangqin_018.jpg,video\play_yangqin\play_yangqin_018.jpg,default,1. yes 2. visible 3. female 4. adult 5. east-asian,yes,visible,female,adult,east-asian
play_yangqin,19,video\play_yangqin\play_yangqin_019.jpg,video\play_yangqin\play_yangqin_019.jpg,default,1. yes 2. visible 3. female 4. teenager 5. east-asian,yes,visible,female,teenager,east-asian
play_yoyo,0,video\play_yoyo\play_yoyo_000.jpg,video\play_yoyo\play_yoyo_000.jpg,default,1. yes 2. visible 3. male 4. child 5. east-asian,yes,visible,male,child,east-asian
play_yoyo,1,video\play_yoyo\play_yoyo_001.jpg,video\play_yoyo\play_yoyo_001.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
play_yoyo,2,video\play_yoyo\play_yoyo_002.jpg,video\play_yoyo\play_yoyo_002.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_yoyo,3,video\play_yoyo\play_yoyo_003.jpg,video\play_yoyo\play_yoyo_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
play_yoyo,4,video\play_yoyo\play_yoyo_004.jpg,video\play_yoyo\play_yoyo_004.jpg,default,1. yes 2. visible 3. male 4. child 5. White,yes,visible,male,child,white
play_yoyo,5,video\play_yoyo\play_yoyo_005.jpg,video\play_yoyo\play_yoyo_005.jpg,default,1. yes 2. visible 3. female 4. child 5. White,yes,visible,female,child,white
play_yoyo,6,video\play_yoyo\play_yoyo_006.jpg,video\play_yoyo\play_yoyo_006.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_yoyo,7,video\play_yoyo\play_yoyo_007.jpg,video\play_yoyo\play_yoyo_007.jpg,default,1. yes 2. visible 3. male 4. child 5. White,yes,visible,male,child,white
play_yoyo,8,video\play_yoyo\play_yoyo_008.jpg,video\play_yoyo\play_yoyo_008.jpg,default,1. yes 2. visible 3. male 4. teenager 5. east-asian,yes,visible,male,teenager,east-asian
play_yoyo,9,video\play_yoyo\play_yoyo_009.jpg,video\play_yoyo\play_yoyo_009.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_yoyo,10,video\play_yoyo\play_yoyo_010.jpg,video\play_yoyo\play_yoyo_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. Indian,yes,visible,male,adult,indian
play_yoyo,11,video\play_yoyo\play_yoyo_011.jpg,video\play_yoyo\play_yoyo_011.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_yoyo,12,video\play_yoyo\play_yoyo_012.jpg,video\play_yoyo\play_yoyo_012.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_yoyo,13,video\play_yoyo\play_yoyo_013.jpg,video\play_yoyo\play_yoyo_013.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
play_yoyo,14,video\play_yoyo\play_yoyo_014.jpg,video\play_yoyo\play_yoyo_014.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
play_yoyo,15,video\play_yoyo\play_yoyo_015.jpg,video\play_yoyo\play_yoyo_015.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_yoyo,16,video\play_yoyo\play_yoyo_016.jpg,video\play_yoyo\play_yoyo_016.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
play_yoyo,17,video\play_yoyo\play_yoyo_017.jpg,video\play_yoyo\play_yoyo_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
play_yoyo,18,video\play_yoyo\play_yoyo_018.jpg,video\play_yoyo\play_yoyo_018.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
play_yoyo,19,video\play_yoyo\play_yoyo_019.jpg,video\play_yoyo\play_yoyo_019.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
playing_bass_drum,0,video\playing_bass_drum\playing_bass_drum_000.jpg,video\playing_bass_drum\playing_bass_drum_000.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
playing_bass_drum,1,video\playing_bass_drum\playing_bass_drum_001.jpg,video\playing_bass_drum\playing_bass_drum_001.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_bass_drum,2,video\playing_bass_drum\playing_bass_drum_002.jpg,video\playing_bass_drum\playing_bass_drum_002.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_bass_drum,3,video\playing_bass_drum\playing_bass_drum_003.jpg,video\playing_bass_drum\playing_bass_drum_003.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_bass_drum,4,video\playing_bass_drum\playing_bass_drum_004.jpg,video\playing_bass_drum\playing_bass_drum_004.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Southeast-asian,yes,visible,male,teenager,southeast-asian
playing_bass_drum,5,video\playing_bass_drum\playing_bass_drum_005.jpg,video\playing_bass_drum\playing_bass_drum_005.jpg,default,1. yes 2. visible 3. male 4. teenager 5. middle-eastern,yes,visible,male,teenager,middle-eastern
playing_bass_drum,6,video\playing_bass_drum\playing_bass_drum_006.jpg,video\playing_bass_drum\playing_bass_drum_006.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
playing_bass_drum,7,video\playing_bass_drum\playing_bass_drum_007.jpg,video\playing_bass_drum\playing_bass_drum_007.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
playing_bass_drum,8,video\playing_bass_drum\playing_bass_drum_008.jpg,video\playing_bass_drum\playing_bass_drum_008.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
playing_bass_drum,9,video\playing_bass_drum\playing_bass_drum_009.jpg,video\playing_bass_drum\playing_bass_drum_009.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_bass_drum,10,video\playing_bass_drum\playing_bass_drum_010.jpg,video\playing_bass_drum\playing_bass_drum_010.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_bass_drum,11,video\playing_bass_drum\playing_bass_drum_011.jpg,video\playing_bass_drum\playing_bass_drum_011.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
playing_bass_drum,12,video\playing_bass_drum\playing_bass_drum_012.jpg,video\playing_bass_drum\playing_bass_drum_012.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
playing_bass_drum,13,video\playing_bass_drum\playing_bass_drum_013.jpg,video\playing_bass_drum\playing_bass_drum_013.jpg,default,no,ERROR,ERROR,ERROR,ERROR,ERROR
playing_bass_drum,14,video\playing_bass_drum\playing_bass_drum_014.jpg,video\playing_bass_drum\playing_bass_drum_014.jpg,default,no,ERROR,ERROR,ERROR,ERROR,ERROR
playing_bass_drum,15,video\playing_bass_drum\playing_bass_drum_015.jpg,video\playing_bass_drum\playing_bass_drum_015.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
